Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Rice,American,16,3,0.842,,6,0,1.0,,70.1,58.9,,11.15,-0.01,,,,,,
2,East Carolina,American,14,6,0.7,,6,1,0.857,,73.3,66.3,,3.87,-3.13,,,,,,
3,South Florida,American,12,8,0.6,,5,2,0.714,,71.6,71.0,,11.87,11.22,,,,,,
4,North Texas,American,11,8,0.579,,5,2,0.714,,67.7,64.1,,7.87,4.28,,,,,,
5,Tulsa,American,12,6,0.667,,4,2,0.667,,71.3,66.8,,1.47,-3.08,,,,,,
6,UTSA,American,9,8,0.529,,4,2,0.667,,60.3,59.4,,4.42,3.61,,,,,,
7,Charlotte,American,9,10,0.474,,3,3,0.5,,63.4,66.7,,1.74,5.0,,,,,,
8,Tulane,American,8,10,0.444,,3,3,0.5,,70.1,69.6,,1.92,1.42,,,,,,
9,Temple,American,8,10,0.444,,2,4,0.333,,69.4,70.2,,4.44,5.27,,,,,,
10,Florida Atlantic,American,8,11,0.421,,2,5,0.286,,61.3,69.4,,-8.25,-0.13,,,,,,
11,Memphis,American,7,12,0.368,,1,5,0.167,,64.4,70.8,,-6.67,-0.28,,,,,,
12,Wichita State,American,4,16,0.2,,1,6,0.143,,57.7,67.7,,-10.13,-0.13,,,,,,
13,UAB,American,7,12,0.368,,0,7,0.0,,70.9,69.8,,0.34,-0.82,,,,,,
