Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Green Bay,Horizon,17,5,0.773,,12,0,1.0,,67.6,58.8,,7.44,-1.42,,,,,,
2,Purdue Fort Wayne,Horizon,14,8,0.636,,8,4,0.667,,68.9,64.7,,2.17,-2.02,,,,,,
3,Youngstown State,Horizon,14,7,0.667,,7,4,0.636,,63.1,60.6,,-3.2,-5.68,,,,,,
4,Robert Morris,Horizon,14,7,0.667,,7,5,0.583,,63.8,61.5,,-5.47,-7.84,,,,,,
5,Northern Kentucky,Horizon,10,13,0.435,,7,5,0.583,,68.1,71.0,,-2.63,0.24,,,,,,
6,Cleveland State,Horizon,15,7,0.682,,5,6,0.455,,68.6,61.7,,-2.39,-9.29,,,,,,
7,IU Indy,Horizon,8,11,0.421,,4,6,0.4,,63.9,69.5,,-8.11,-2.46,,,,,,
8,Oakland,Horizon,7,13,0.35,,4,6,0.4,,61.8,73.9,,-9.53,2.63,,,,,,
9,Milwaukee,Horizon,7,15,0.318,,3,8,0.273,,59.7,68.2,,-13.15,-4.7,,,,,,
10,Wright State,Horizon,6,15,0.286,,2,8,0.2,,62.2,73.9,,-17.14,-5.46,,,,,,
11,Detroit Mercy,Horizon,4,16,0.2,,2,9,0.182,,61.3,71.4,,-13.59,-3.48,,,,,,
