Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,North Dakota State,Summit,26,3,0.897,,15,1,0.938,,79.9,60.7,,15.05,-4.14,,,,,,
2,South Dakota State,Summit,24,6,0.8,,14,2,0.875,,77.1,61.7,,17.29,1.83,,,,,,
3,South Dakota,Summit,22,8,0.733,,12,4,0.75,,67.7,60.1,,2.04,-5.55,,,,,,
4,Oral Roberts,Summit,15,14,0.517,,8,8,0.5,,75.2,77.3,,-2.42,-0.35,,,,,,
5,St. Thomas,Summit,15,15,0.5,,8,8,0.5,,62.1,64.8,,-5.91,-3.2,,,,,,
6,Denver,Summit,11,18,0.379,,5,11,0.313,,58.7,68.5,,-11.49,-1.72,,,,,,
7,Kansas City,Summit,7,22,0.241,,4,12,0.25,,62.2,72.8,,-11.0,-0.3,,,,,,
8,North Dakota,Summit,7,23,0.233,,3,13,0.188,,57.5,75.3,,-18.27,-0.49,,,,,,
9,Omaha,Summit,5,26,0.161,,3,13,0.188,,52.4,77.7,,-24.83,0.45,,,,,,
