Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,FDU,NEC,15,4,0.789,,6,0,1.0,,64.4,54.9,,-1.7,-11.11,,,,,,
2,Long Island University,NEC,10,7,0.588,,5,1,0.833,,67.5,64.9,,-13.07,-15.67,,,,,,
3,Mercyhurst,NEC,4,13,0.235,,4,2,0.667,,59.4,79.1,,-24.77,-5.07,,,,,,
4,Wagner,NEC,7,10,0.412,,3,3,0.5,,52.7,63.4,,-20.56,-9.89,,,,,,
5,New Haven,NEC,5,12,0.294,,3,3,0.5,,53.5,61.3,,-21.3,-13.5,,,,,,
6,Le Moyne,NEC,5,14,0.263,,3,3,0.5,,55.4,76.2,,-28.99,-8.15,,,,,,
7,Stonehill,NEC,6,11,0.353,,2,4,0.333,,58.1,68.0,,-22.58,-12.7,,,,,,
8,Chicago State,NEC,3,16,0.158,,2,4,0.333,,56.7,75.9,,-24.31,-5.16,,,,,,
9,Saint Francis (PA),NEC,2,15,0.118,,2,4,0.333,,56.1,73.3,,-28.47,-11.28,,,,,,
10,Central Connecticut State,NEC,0,17,0.0,,0,6,0.0,,52.2,73.5,,-32.26,-10.96,,,,,,
