Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Eastern Kentucky,A-Sun,15,4,0.789,,6,0,1.0,,72.6,61.4,,2.31,-8.98,,,,,,
2,West Georgia,A-Sun,12,5,0.706,,5,1,0.833,,70.7,67.8,,-5.51,-8.44,,,,,,
3,Florida Gulf Coast,A-Sun,9,8,0.529,,5,1,0.833,,57.6,63.1,,-0.08,5.45,,,,,,
4,Austin Peay,A-Sun,11,5,0.688,,3,3,0.5,,62.9,57.0,,0.41,-5.52,,,,,,
5,Jacksonville,A-Sun,11,6,0.647,,3,3,0.5,,71.6,70.8,,-1.51,-2.31,,,,,,
6,Stetson,A-Sun,10,7,0.588,,3,3,0.5,,66.5,68.5,,-6.47,-4.47,,,,,,
7,Central Arkansas,A-Sun,10,8,0.556,,3,3,0.5,,68.9,62.3,,2.23,-4.33,,,,,,
8,North Alabama,A-Sun,8,9,0.471,,3,3,0.5,,62.3,67.5,,-10.56,-5.36,,,,,,
9,Lipscomb,A-Sun,6,11,0.353,,3,3,0.5,,57.2,66.5,,-13.69,-4.42,,,,,,
10,Queens (NC),A-Sun,7,10,0.412,,1,5,0.167,,55.7,70.8,,-24.12,-8.99,,,,,,
11,North Florida,A-Sun,6,11,0.353,,1,5,0.167,,58.5,72.1,,-16.19,-2.59,,,,,,
12,Bellarmine,A-Sun,2,17,0.105,,0,6,0.0,,50.9,81.8,,-28.66,2.23,,,,,,
